nama_kabupaten_kota,periode_update,kategori,jumlah,sumber
KOTA KEDIRI,2025-12-01,BERAS PREMIUM,14766,bps
KOTA KEDIRI,2026-01-01,BERAS PREMIUM,14700,bps
KOTA KEDIRI,2026-02-01,BERAS PREMIUM,14700,bps
KOTA KEDIRI,2026-03-01,BERAS PREMIUM,14866,bps
KOTA KEDIRI,2026-04-01,BERAS PREMIUM,14900,bps
KOTA KEDIRI,2026-05-01,BERAS PREMIUM,15000,bps
KOTA KEDIRI,2026-06-01,BERAS PREMIUM,15333,bps
KOTA KEDIRI,2025-08-01,JAGUNG PIPIL KERING,6750,bps
KOTA KEDIRI,2025-09-01,JAGUNG PIPIL KERING,7000,bps
KOTA KEDIRI,2025-10-01,JAGUNG PIPIL KERING,7250,bps
KOTA KEDIRI,2025-11-01,JAGUNG PIPIL KERING,7250,bps
KOTA KEDIRI,2025-12-01,JAGUNG PIPIL KERING,7750,bps
KOTA KEDIRI,2026-01-01,JAGUNG PIPIL KERING,7750,bps
KOTA KEDIRI,2026-02-01,JAGUNG PIPIL KERING,7750,bps
KOTA KEDIRI,2026-03-01,JAGUNG PIPIL KERING,7750,bps
KOTA KEDIRI,2026-04-01,JAGUNG PIPIL KERING,7750,bps
KOTA KEDIRI,2026-05-01,JAGUNG PIPIL KERING,7750,bps
KOTA KEDIRI,2026-06-01,JAGUNG PIPIL KERING,7750,bps
KOTA KEDIRI,2025-08-01,KEDELAI,16333,bps
KOTA KEDIRI,2025-09-01,KEDELAI,16333,bps
KOTA KEDIRI,2025-10-01,KEDELAI,16333,bps
KOTA KEDIRI,2025-11-01,KEDELAI,16666,bps
KOTA KEDIRI,2025-12-01,KEDELAI,16666,bps
KOTA KEDIRI,2026-01-01,KEDELAI,15666,bps
KOTA KEDIRI,2026-02-01,KEDELAI,16000,bps
KOTA KEDIRI,2026-03-01,KEDELAI,15666,bps
KOTA KEDIRI,2026-04-01,KEDELAI,15666,bps
KOTA KEDIRI,2026-05-01,KEDELAI,16333,bps
KOTA KEDIRI,2026-06-01,KEDELAI,17000,bps
KOTA MADIUN,2025-08-01,BERAS MEDIUM,13333,bps
KOTA MADIUN,2025-09-01,BERAS MEDIUM,13533,bps
KOTA MADIUN,2025-10-01,BERAS MEDIUM,13500,bps
KOTA MADIUN,2025-11-01,BERAS MEDIUM,13833,bps
KOTA MADIUN,2025-12-01,BERAS MEDIUM,13333,bps
KOTA MADIUN,2026-01-01,BERAS MEDIUM,13333,bps
KOTA MADIUN,2026-02-01,BERAS MEDIUM,13666,bps
KOTA MADIUN,2026-03-01,BERAS MEDIUM,13666,bps
KOTA MADIUN,2026-04-01,BERAS MEDIUM,13500,bps
KOTA MADIUN,2026-05-01,BERAS MEDIUM,13500,bps
KOTA MADIUN,2026-06-01,BERAS MEDIUM,13500,bps
KOTA MADIUN,2025-08-01,BERAS PREMIUM,15500,bps
KOTA MADIUN,2025-09-01,BERAS PREMIUM,15500,bps
KOTA MADIUN,2025-10-01,BERAS PREMIUM,15500,bps
KOTA MADIUN,2025-11-01,BERAS PREMIUM,15166,bps
KOTA MADIUN,2025-12-01,BERAS PREMIUM,14833,bps
KOTA MADIUN,2026-01-01,BERAS PREMIUM,14833,bps
KOTA MADIUN,2026-02-01,BERAS PREMIUM,15000,bps
KOTA MADIUN,2026-03-01,BERAS PREMIUM,15000,bps
KOTA MADIUN,2026-04-01,BERAS PREMIUM,15000,bps
KOTA MADIUN,2026-05-01,BERAS PREMIUM,14833,bps
KOTA MADIUN,2026-06-01,BERAS PREMIUM,14833,bps
KOTA MADIUN,2025-08-01,JAGUNG PIPIL KERING,10666,bps
KOTA MADIUN,2025-09-01,JAGUNG PIPIL KERING,9666,bps
KOTA MADIUN,2025-10-01,JAGUNG PIPIL KERING,10333,bps
KOTA MADIUN,2025-11-01,JAGUNG PIPIL KERING,10500,bps
KOTA MADIUN,2025-12-01,JAGUNG PIPIL KERING,9500,bps
KOTA MADIUN,2026-01-01,JAGUNG PIPIL KERING,9833,bps
KOTA MADIUN,2026-02-01,JAGUNG PIPIL KERING,8000,bps
KOTA MADIUN,2026-03-01,JAGUNG PIPIL KERING,10333,bps
KOTA MADIUN,2026-04-01,JAGUNG PIPIL KERING,10333,bps
KOTA MADIUN,2026-05-01,JAGUNG PIPIL KERING,10333,bps
KOTA MADIUN,2026-06-01,JAGUNG PIPIL KERING,10333,bps
KOTA MADIUN,2025-08-01,KEDELAI,10666,bps
KOTA MADIUN,2025-09-01,KEDELAI,11000,bps
KOTA MADIUN,2025-10-01,KEDELAI,11666,bps
KOTA MADIUN,2025-11-01,KEDELAI,12333,bps
KOTA MADIUN,2025-12-01,KEDELAI,11333,bps
KOTA MADIUN,2026-01-01,KEDELAI,11000,bps
KOTA MADIUN,2026-02-01,KEDELAI,12666,bps
KOTA MADIUN,2026-03-01,KEDELAI,19333,bps
KOTA MADIUN,2026-04-01,KEDELAI,13333,bps
KOTA MADIUN,2026-05-01,KEDELAI,12666,bps
KOTA MADIUN,2026-06-01,KEDELAI,12666,bps
KOTA MALANG,2025-08-01,BERAS MEDIUM,13166,bps
KOTA MALANG,2025-09-01,BERAS MEDIUM,12983,bps
KOTA MALANG,2025-10-01,BERAS MEDIUM,12650,bps
KOTA MALANG,2025-11-01,BERAS MEDIUM,12650,bps
KOTA MALANG,2025-12-01,BERAS MEDIUM,12733,bps
KOTA MALANG,2026-01-01,BERAS MEDIUM,12633,bps
KOTA MALANG,2026-02-01,BERAS MEDIUM,12633,bps
KOTA MALANG,2026-03-01,BERAS MEDIUM,12633,bps
KOTA MALANG,2026-04-01,BERAS MEDIUM,12633,bps
KOTA MALANG,2026-05-01,BERAS MEDIUM,12633,bps
KOTA MALANG,2026-06-01,BERAS MEDIUM,12633,bps
KOTA MALANG,2025-08-01,BERAS PREMIUM,15516,bps
KOTA MALANG,2025-09-01,BERAS PREMIUM,15766,bps
KOTA MALANG,2025-10-01,BERAS PREMIUM,15600,bps
KOTA MALANG,2025-11-01,BERAS PREMIUM,15600,bps
KOTA MALANG,2025-12-01,BERAS PREMIUM,15333,bps
KOTA MALANG,2026-01-01,BERAS PREMIUM,15150,bps
KOTA MALANG,2026-02-01,BERAS PREMIUM,15150,bps
KOTA MALANG,2026-03-01,BERAS PREMIUM,15150,bps
KOTA MALANG,2026-04-01,BERAS PREMIUM,15066,bps
KOTA MALANG,2026-05-01,BERAS PREMIUM,15016,bps
KOTA MALANG,2026-06-01,BERAS PREMIUM,15016,bps
KOTA MALANG,2025-08-01,JAGUNG PIPIL KERING,9166,bps
KOTA MALANG,2025-09-01,JAGUNG PIPIL KERING,9000,bps
KOTA MALANG,2025-10-01,JAGUNG PIPIL KERING,9000,bps
KOTA MALANG,2025-11-01,JAGUNG PIPIL KERING,9000,bps
KOTA MALANG,2025-12-01,JAGUNG PIPIL KERING,9000,bps
KOTA MALANG,2026-01-01,JAGUNG PIPIL KERING,9000,bps
KOTA MALANG,2026-02-01,JAGUNG PIPIL KERING,9000,bps
KOTA MALANG,2026-03-01,JAGUNG PIPIL KERING,9000,bps
KOTA MALANG,2026-04-01,JAGUNG PIPIL KERING,8833,bps
KOTA MALANG,2026-05-01,JAGUNG PIPIL KERING,8833,bps
KOTA MALANG,2026-06-01,JAGUNG PIPIL KERING,8833,bps
KOTA MALANG,2025-08-01,KEDELAI,13666,bps
KOTA MALANG,2025-09-01,KEDELAI,13666,bps
KOTA MALANG,2025-10-01,KEDELAI,13666,bps
KOTA MALANG,2025-11-01,KEDELAI,13666,bps
KOTA MALANG,2025-12-01,KEDELAI,13666,bps
KOTA MALANG,2026-01-01,KEDELAI,13666,bps
KOTA MALANG,2026-02-01,KEDELAI,13666,bps
KOTA MALANG,2026-03-01,KEDELAI,13666,bps
KOTA MALANG,2026-04-01,KEDELAI,13666,bps
KOTA MALANG,2026-05-01,KEDELAI,13750,bps
KOTA MALANG,2026-06-01,KEDELAI,13750,bps
KOTA MOJOKERTO,2025-08-01,BERAS MEDIUM,12750,bps
KOTA MOJOKERTO,2025-09-01,BERAS MEDIUM,12750,bps
KOTA MOJOKERTO,2025-10-01,BERAS MEDIUM,12750,bps
KOTA MOJOKERTO,2025-11-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2025-12-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2026-01-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2026-02-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2026-03-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2026-04-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2026-05-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2026-06-01,BERAS MEDIUM,13000,bps
KOTA MOJOKERTO,2025-08-01,BERAS PREMIUM,15000,bps
KOTA MOJOKERTO,2025-09-01,BERAS PREMIUM,15000,bps
KOTA MOJOKERTO,2025-10-01,BERAS PREMIUM,15000,bps
KOTA MOJOKERTO,2025-11-01,BERAS PREMIUM,15000,bps
KOTA MOJOKERTO,2025-12-01,BERAS PREMIUM,14900,bps
KOTA MOJOKERTO,2026-01-01,BERAS PREMIUM,14900,bps
KOTA MOJOKERTO,2026-02-01,BERAS PREMIUM,14900,bps
KOTA MOJOKERTO,2026-03-01,BERAS PREMIUM,14900,bps
KOTA MOJOKERTO,2026-04-01,BERAS PREMIUM,14900,bps
KOTA MOJOKERTO,2026-05-01,BERAS PREMIUM,14900,bps
KOTA MOJOKERTO,2026-06-01,BERAS PREMIUM,14900,bps
KOTA MOJOKERTO,2025-08-01,JAGUNG PIPIL KERING,6500,bps
KOTA MOJOKERTO,2025-09-01,JAGUNG PIPIL KERING,6500,bps
KOTA MOJOKERTO,2025-10-01,JAGUNG PIPIL KERING,6500,bps
KOTA MOJOKERTO,2025-11-01,JAGUNG PIPIL KERING,6750,bps
KOTA MOJOKERTO,2025-12-01,JAGUNG PIPIL KERING,6750,bps
KOTA MOJOKERTO,2026-01-01,JAGUNG PIPIL KERING,6750,bps
KOTA MOJOKERTO,2026-02-01,JAGUNG PIPIL KERING,7000,bps
KOTA MOJOKERTO,2026-03-01,JAGUNG PIPIL KERING,7000,bps
KOTA MOJOKERTO,2026-04-01,JAGUNG PIPIL KERING,7000,bps
KOTA MOJOKERTO,2026-05-01,JAGUNG PIPIL KERING,7000,bps
KOTA MOJOKERTO,2026-06-01,JAGUNG PIPIL KERING,7000,bps
KOTA MOJOKERTO,2025-08-01,KEDELAI,12500,bps
KOTA MOJOKERTO,2025-09-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2025-10-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2025-11-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2025-12-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2026-01-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2026-02-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2026-03-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2026-04-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2026-05-01,KEDELAI,10500,bps
KOTA MOJOKERTO,2026-06-01,KEDELAI,10500,bps
KOTA PASURUAN,2025-08-01,BERAS MEDIUM,13250,bps
KOTA PASURUAN,2025-09-01,BERAS MEDIUM,13000,bps
KOTA PASURUAN,2025-10-01,BERAS MEDIUM,13000,bps
KOTA PASURUAN,2025-11-01,BERAS MEDIUM,12800,bps
KOTA PASURUAN,2025-12-01,BERAS MEDIUM,13200,bps
KOTA PASURUAN,2026-01-01,BERAS MEDIUM,13200,bps
KOTA PASURUAN,2026-02-01,BERAS MEDIUM,13200,bps
KOTA PASURUAN,2026-03-01,BERAS MEDIUM,13200,bps
KOTA PASURUAN,2026-04-01,BERAS MEDIUM,13200,bps
KOTA PASURUAN,2026-05-01,BERAS MEDIUM,13200,bps
KOTA PASURUAN,2026-06-01,BERAS MEDIUM,13200,bps
KOTA PASURUAN,2025-08-01,BERAS PREMIUM,14800,bps
KOTA PASURUAN,2025-09-01,BERAS PREMIUM,14800,bps
KOTA PASURUAN,2025-10-01,BERAS PREMIUM,14800,bps
KOTA PASURUAN,2025-11-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2025-12-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2026-01-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2026-02-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2026-03-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2026-04-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2026-05-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2026-06-01,BERAS PREMIUM,14700,bps
KOTA PASURUAN,2025-08-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2025-09-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2025-10-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2025-11-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2025-12-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2026-01-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2026-02-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2026-03-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2026-04-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2026-05-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2026-06-01,JAGUNG PIPIL KERING,7750,bps
KOTA PASURUAN,2025-08-01,KEDELAI,10500,bps
KOTA PASURUAN,2025-09-01,KEDELAI,10500,bps
KOTA PASURUAN,2025-10-01,KEDELAI,10500,bps
KOTA PASURUAN,2025-11-01,KEDELAI,10500,bps
KOTA PASURUAN,2025-12-01,KEDELAI,10500,bps
KOTA PASURUAN,2026-01-01,KEDELAI,10500,bps
KOTA PASURUAN,2026-02-01,KEDELAI,10500,bps
KOTA PASURUAN,2026-03-01,KEDELAI,10500,bps
KOTA PASURUAN,2026-04-01,KEDELAI,10500,bps
KOTA PASURUAN,2026-05-01,KEDELAI,10500,bps
KOTA PASURUAN,2026-06-01,KEDELAI,10500,bps
KOTA PROBOLINGGO,2025-08-01,BERAS MEDIUM,13666,bps
KOTA PROBOLINGGO,2025-09-01,BERAS MEDIUM,12833,bps
KOTA PROBOLINGGO,2025-10-01,BERAS MEDIUM,13166,bps
KOTA PROBOLINGGO,2025-11-01,BERAS MEDIUM,12666,bps
KOTA PROBOLINGGO,2025-12-01,BERAS MEDIUM,12500,bps
KOTA PROBOLINGGO,2026-01-01,BERAS MEDIUM,12516,bps
KOTA PROBOLINGGO,2026-02-01,BERAS MEDIUM,12533,bps
KOTA PROBOLINGGO,2026-03-01,BERAS MEDIUM,12533,bps
KOTA PROBOLINGGO,2026-04-01,BERAS MEDIUM,12533,bps
KOTA PROBOLINGGO,2026-05-01,BERAS MEDIUM,12533,bps
KOTA PROBOLINGGO,2026-06-01,BERAS MEDIUM,13033,bps
KOTA PROBOLINGGO,2025-08-01,BERAS PREMIUM,15716,bps
KOTA PROBOLINGGO,2025-09-01,BERAS PREMIUM,15816,bps
KOTA PROBOLINGGO,2025-10-01,BERAS PREMIUM,16000,bps
KOTA PROBOLINGGO,2025-11-01,BERAS PREMIUM,14900,bps
KOTA PROBOLINGGO,2025-12-01,BERAS PREMIUM,14900,bps
KOTA PROBOLINGGO,2026-01-01,BERAS PREMIUM,14900,bps
KOTA PROBOLINGGO,2026-02-01,BERAS PREMIUM,14900,bps
KOTA PROBOLINGGO,2026-03-01,BERAS PREMIUM,14900,bps
KOTA PROBOLINGGO,2026-04-01,BERAS PREMIUM,14900,bps
KOTA PROBOLINGGO,2026-05-01,BERAS PREMIUM,14800,bps
KOTA PROBOLINGGO,2026-06-01,BERAS PREMIUM,15133,bps
KOTA PROBOLINGGO,2025-08-01,JAGUNG PIPIL KERING,5333,bps
KOTA PROBOLINGGO,2025-09-01,JAGUNG PIPIL KERING,5666,bps
KOTA PROBOLINGGO,2025-10-01,JAGUNG PIPIL KERING,6166,bps
KOTA PROBOLINGGO,2025-11-01,JAGUNG PIPIL KERING,6333,bps
KOTA PROBOLINGGO,2025-12-01,JAGUNG PIPIL KERING,6333,bps
KOTA PROBOLINGGO,2026-01-01,JAGUNG PIPIL KERING,6166,bps
KOTA PROBOLINGGO,2026-02-01,JAGUNG PIPIL KERING,6000,bps
KOTA PROBOLINGGO,2026-03-01,JAGUNG PIPIL KERING,6333,bps
KOTA PROBOLINGGO,2026-04-01,JAGUNG PIPIL KERING,6333,bps
KOTA PROBOLINGGO,2026-05-01,JAGUNG PIPIL KERING,6333,bps
KOTA PROBOLINGGO,2026-06-01,JAGUNG PIPIL KERING,6333,bps
KOTA PROBOLINGGO,2025-08-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2025-09-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2025-10-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2025-11-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2025-12-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2026-01-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2026-02-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2026-03-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2026-04-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2026-05-01,KEDELAI,0,bps
KOTA PROBOLINGGO,2026-06-01,KEDELAI,0,bps
KOTA SURABAYA,2025-08-01,BERAS MEDIUM,13562,bps
KOTA SURABAYA,2025-09-01,BERAS MEDIUM,12958,bps
KOTA SURABAYA,2025-10-01,BERAS MEDIUM,12866,bps
KOTA SURABAYA,2025-11-01,BERAS MEDIUM,12833,bps
KOTA SURABAYA,2025-12-01,BERAS MEDIUM,12833,bps
KOTA SURABAYA,2026-01-01,BERAS MEDIUM,12833,bps
KOTA SURABAYA,2026-02-01,BERAS MEDIUM,12666,bps
KOTA SURABAYA,2026-03-01,BERAS MEDIUM,12750,bps
KOTA SURABAYA,2026-04-01,BERAS MEDIUM,12750,bps
KOTA SURABAYA,2026-05-01,BERAS MEDIUM,12750,bps
KOTA SURABAYA,2026-06-01,BERAS MEDIUM,12666,bps
KOTA SURABAYA,2025-08-01,BERAS PREMIUM,15375,bps
KOTA SURABAYA,2025-09-01,BERAS PREMIUM,15416,bps
KOTA SURABAYA,2025-10-01,BERAS PREMIUM,15600,bps
KOTA SURABAYA,2025-11-01,BERAS PREMIUM,15366,bps
KOTA SURABAYA,2025-12-01,BERAS PREMIUM,15416,bps
KOTA SURABAYA,2026-01-01,BERAS PREMIUM,15416,bps
KOTA SURABAYA,2026-02-01,BERAS PREMIUM,15416,bps
KOTA SURABAYA,2026-03-01,BERAS PREMIUM,15416,bps
KOTA SURABAYA,2026-04-01,BERAS PREMIUM,15416,bps
KOTA SURABAYA,2026-05-01,BERAS PREMIUM,15583,bps
KOTA SURABAYA,2026-06-01,BERAS PREMIUM,15583,bps
KOTA SURABAYA,2025-08-01,JAGUNG PIPIL KERING,10750,bps
KOTA SURABAYA,2025-09-01,JAGUNG PIPIL KERING,10750,bps
KOTA SURABAYA,2025-10-01,JAGUNG PIPIL KERING,10875,bps
KOTA SURABAYA,2025-11-01,JAGUNG PIPIL KERING,10750,bps
KOTA SURABAYA,2025-12-01,JAGUNG PIPIL KERING,10750,bps
KOTA SURABAYA,2026-01-01,JAGUNG PIPIL KERING,10750,bps
KOTA SURABAYA,2026-02-01,JAGUNG PIPIL KERING,10750,bps
KOTA SURABAYA,2026-03-01,JAGUNG PIPIL KERING,11000,bps
KOTA SURABAYA,2026-04-01,JAGUNG PIPIL KERING,11100,bps
KOTA SURABAYA,2026-05-01,JAGUNG PIPIL KERING,11100,bps
KOTA SURABAYA,2026-06-01,JAGUNG PIPIL KERING,11100,bps
KOTA SURABAYA,2025-08-01,KEDELAI,15333,bps
KOTA SURABAYA,2025-09-01,KEDELAI,15666,bps
KOTA SURABAYA,2025-10-01,KEDELAI,14000,bps
KOTA SURABAYA,2025-11-01,KEDELAI,14000,bps
KOTA SURABAYA,2025-12-01,KEDELAI,13333,bps
KOTA SURABAYA,2026-01-01,KEDELAI,13333,bps
KOTA SURABAYA,2026-02-01,KEDELAI,13333,bps
KOTA SURABAYA,2026-03-01,KEDELAI,14000,bps
KOTA SURABAYA,2026-04-01,KEDELAI,14500,bps
KOTA SURABAYA,2026-05-01,KEDELAI,14000,bps
KOTA SURABAYA,2026-06-01,KEDELAI,14000,bps
